Team,Player,x,y,xG,Distance,Outcome,Body Part,Shot Type
Newcastle United,Ayoze Pérez Gutiérrez,109.5,25.0,0.02946819,18.309833423600555,Off T,Left Foot,Open Play
Sunderland,Adam Johnson,95.6,52.2,0.032034416,27.280029325497438,Post,Left Foot,Open Play
Newcastle United,Vurnon Anita,101.0,49.0,0.042791177,21.02379604162864,Off T,Right Foot,Open Play
Newcastle United,Paul Dummett,93.1,28.0,0.02362311,29.455220250407233,Blocked,Left Foot,Open Play
Newcastle United,Aleksandar Mitrović,113.5,37.9,0.15569912,6.8308125431752265,Off T,Head,Open Play
Newcastle United,Florian Thauvin,100.2,50.7,0.04219326,22.506221362103414,Blocked,Left Foot,Open Play
Newcastle United,Florian Thauvin,97.8,53.6,0.02540992,26.034592372457077,Off T,Left Foot,Open Play
Sunderland,Steven Fletcher,111.8,49.1,0.19063072,12.249489785293102,Goal,Left Foot,Open Play
Arsenal,Olivier Giroud,114.2,42.3,0.14458397,6.239390995922595,Off T,Head,Open Play
Arsenal,Gabriel Armando de Abreu,112.4,36.7,0.10049327,8.285529554590937,Off T,Head,Open Play
Arsenal,Gabriel Armando de Abreu,110.6,41.9,0.056658436,9.590099061010793,Off T,Head,Open Play
Everton,Brendan Joel Zibusiso Galloway,96.7,32.5,0.024494035,24.477336456403908,Blocked,Left Foot,Open Play
Everton,John Stones,107.8,42.6,0.11884518,12.473972903610143,Off T,Right Foot,Open Play
Arsenal,Alexis Alejandro Sánchez Sánchez,99.7,22.6,0.026427459,26.73667892614937,Off T,Right Foot,Open Play
Arsenal,Olivier Giroud,115.6,41.0,0.30794454,4.512205669071396,Goal,Head,Open Play
Arsenal,Laurent Koscielny,116.6,38.6,0.38184738,3.676955262170052,Goal,Head,Open Play
Arsenal,Alex Oxlade-Chamberlain,102.0,44.4,0.09676939,18.529975715040752,Blocked,Right Foot,Open Play
Everton,Ross Barkley,99.2,27.6,0.04340038,24.215697388264495,Goal,Left Foot,Open Play
Arsenal,Alexis Alejandro Sánchez Sánchez,110.1,29.8,0.18513039,14.214429288578565,Saved,Left Foot,Open Play
Everton,Séamus Coleman,90.5,50.3,0.022345418,31.246439797199294,Saved,Right Foot,Open Play
Arsenal,Francis Joseph Coquelin,87.8,32.3,0.011978738,33.10785405307931,Wayward,Right Foot,Open Play
Arsenal,Olivier Giroud,111.4,49.8,0.24198993,13.038404810405291,Saved,Left Foot,Open Play
Arsenal,Mesut Özil,94.1,32.2,0.02695991,27.049029557453633,Saved,Left Foot,Open Play
Arsenal,Alex Oxlade-Chamberlain,109.5,52.6,0.03994113,16.401524319403975,Blocked,Right Foot,Open Play
Arsenal,Héctor Bellerín Moruno,88.8,51.7,0.014057545,33.32161460673837,Off T,Right Foot,Open Play
Everton,Ross Barkley,99.8,46.1,0.07506493,21.1009478460092,Saved,Right Foot,Open Play
Arsenal,Olivier Giroud,103.1,51.8,0.13074309,20.61188977265307,Post,Left Foot,Open Play
Everton,Brendan Joel Zibusiso Galloway,116.9,31.9,0.11975366,8.672946442818612,Off T,Head,Open Play
Everton,Kevin Mirallas,99.0,30.5,0.040691603,23.04886114323222,Blocked,Right Foot,Open Play
Everton,Romelu Lukaku Menama,113.3,41.3,0.1454622,6.824954212300623,Post,Head,Open Play
Arsenal,Olivier Giroud,109.7,41.2,0.27705798,10.369667304209907,Wayward,Head,Open Play
Arsenal,Mathieu Flamini,102.1,46.6,0.099551745,19.07799779851125,Off T,Right Foot,Open Play
Arsenal,Mathieu Flamini,110.3,42.9,0.1517043,10.124228365658297,Saved,Head,Open Play
Everton,Gerard Deulofeu Lázaro,105.2,45.2,0.18180354,15.68693724090206,Saved,Right Foot,Open Play
Arsenal,Alexis Alejandro Sánchez Sánchez,104.6,27.1,0.039825536,20.089051744669288,Blocked,Right Foot,Open Play
Everton,Kevin Mirallas,105.5,58.0,0.020795194,23.11384866265244,Saved,Right Foot,Open Play
Arsenal,Mesut Özil,97.3,44.3,0.060890257,23.103679360655956,Post,Left Foot,Open Play
Arsenal,Olivier Giroud,110.7,31.1,0.08415267,12.872451204024816,Blocked,Left Foot,Open Play
West Bromwich Albion,Saido Berahino,102.8,36.8,0.04317007,17.495142182903233,Wayward,Right Foot,Open Play
Norwich City,Wes Hoolahan,105.2,29.1,0.061216902,18.380696395947567,Off T,Left Foot,Open Play
West Bromwich Albion,Chris Brunt,97.9,19.9,0.010268908,29.873399538720058,Saved,Left Foot,Open Play
Norwich City,Jonathan Howson,95.4,30.7,0.03349715,26.299239532731736,Off T,Right Foot,Open Play
Norwich City,Alexander Banor Tettey,96.0,47.6,0.031794984,25.1745903640953,Blocked,Right Foot,Open Play
Norwich City,Nathan Redmond,113.6,56.5,0.009110907,17.69773996870787,Saved,Right Foot,Open Play
Norwich City,Matt Jarvis,104.8,24.3,0.03622137,21.852459815773603,Blocked,Right Foot,Open Play
Norwich City,Nathan Redmond,111.0,45.0,0.155867,10.295630140987,Off T,Right Foot,Open Play
West Bromwich Albion,Chris Brunt,88.6,26.5,0.0071102,34.179087173299415,Saved,Left Foot,Open Play
West Bromwich Albion,Craig Dawson,116.6,44.2,0.20385875,5.403702434442525,Off T,Head,Open Play
Norwich City,Jonathan Howson,95.0,34.9,0.026149418,25.514897609044016,Blocked,Right Foot,Open Play
Norwich City,Dieumerci Mbokani Bezua,118.2,30.2,0.028339142,9.96393496566492,Saved,Left Foot,Open Play
West Bromwich Albion,José Salomón Rondón Giménez,112.4,45.8,0.11742091,9.560334722173689,Off T,Head,Open Play
West Bromwich Albion,José Salomón Rondón Giménez,114.8,40.7,0.1838684,5.246903848937966,Goal,Head,Open Play
Norwich City,Wes Hoolahan,103.2,33.4,0.061986756,18.049930747789585,Wayward,Left Foot,Open Play
Norwich City,Russell Martin,91.0,47.1,0.020986767,29.8564900817226,Off T,Right Foot,Open Play
West Bromwich Albion,Chris Brunt,98.6,26.4,0.029449554,25.355867171130242,Saved,Right Foot,Open Play
Norwich City,Russell Martin,99.1,55.6,0.03853885,26.080069018313587,Off T,Right Foot,Open Play
Norwich City,Ryan Bennett,112.2,46.9,0.039818533,10.413932974625865,Off T,Head,Open Play
Norwich City,Russell Martin,116.1,41.6,0.1481099,4.215447781671604,Off T,Head,Open Play
Norwich City,Nathan Redmond,97.0,44.9,0.027188484,23.516164653276263,Blocked,Right Foot,Open Play
Norwich City,Alexander Banor Tettey,89.7,46.3,0.02394382,30.94802093834111,Saved,Right Foot,Open Play
Norwich City,Dieumerci Mbokani Bezua,104.0,45.4,0.035392158,16.886681142249355,Off T,Head,Open Play
Manchester City,Wilfried Guemiand Bony,98.1,49.3,0.054472484,23.792856070678024,Saved,Left Foot,Open Play
Manchester City,Gnégnéri Yaya Touré,99.4,43.1,0.039747633,20.831946620515325,Blocked,Left Foot,Open Play
Norwich City,Alexander Banor Tettey,107.0,47.3,0.123071104,14.909393012460297,Blocked,Right Foot,Open Play
Norwich City,Sébastien Aymar Bassong Nguena,116.2,44.7,0.1734994,6.044005294504631,Off T,Head,Open Play
Manchester City,Nicolás Hernán Otamendi,109.4,39.4,0.038811993,10.616967551989593,Saved,Head,Open Play
Manchester City,Wilfried Guemiand Bony,103.1,46.0,0.32509223,17.933488227336035,Off T,Right Foot,Open Play
Manchester City,Gnégnéri Yaya Touré,104.9,52.5,0.0709554,19.602550854416876,Blocked,Left Foot,Open Play
Manchester City,Wilfried Guemiand Bony,100.7,50.8,0.051824108,22.11628359376864,Off T,Right Foot,Open Play
Norwich City,Matt Jarvis,103.2,47.1,0.13306908,18.238695128764007,Saved,Right Foot,Open Play
Manchester City,Gnégnéri Yaya Touré,91.0,36.2,0.045223963,29.24790590794493,Saved,Right Foot,Free Kick
Manchester City,Wilfried Guemiand Bony,113.0,39.9,0.19763565,7.000714249274855,Wayward,Head,Open Play
Manchester City,Kelechi Promise Iheanacho,105.0,51.2,0.027689084,18.720042734993957,Blocked,Left Foot,Open Play
Manchester City,Vincent Kompany,110.2,39.8,0.17480338,9.802040603874275,Off T,Head,Open Play
Manchester City,Kevin De Bruyne,113.0,27.1,0.10425139,14.676852523616907,Off T,Left Foot,Open Play
Manchester City,Gnégnéri Yaya Touré,94.4,42.0,0.020924991,25.678006153126447,Off T,Right Foot,Open Play
Manchester City,Wilfried Guemiand Bony,105.4,40.3,0.022587754,14.603081866510227,Wayward,Head,Open Play
Manchester City,Nicolás Hernán Otamendi,109.5,45.5,0.04822109,11.853269591129697,Goal,Head,Open Play
Manchester City,Wilfried Guemiand Bony,111.7,40.2,0.09797245,8.302409288875126,Off T,Head,Open Play
Manchester City,Wilfried Guemiand Bony,103.7,31.3,0.10108175,18.476471524617462,Blocked,Right Foot,Open Play
Manchester City,Wilfried Guemiand Bony,110.8,34.8,0.04924086,10.56787585089833,Off T,Head,Open Play
Norwich City,Cameron Jerome,119.2,41.9,0.93852484,2.061552812808828,Goal,Right Foot,Open Play
Manchester City,Raheem Sterling,103.6,42.0,0.29271457,16.521501142450713,Blocked,Right Foot,Open Play
Manchester City,Gnégnéri Yaya Touré,108.1,40.0,0.7835,11.900000000000006,Goal,Right Foot,Penalty
Manchester City,Wilfried Guemiand Bony,98.5,44.0,0.07167425,21.86892772862904,Blocked,Right Foot,Open Play
Norwich City,Martin Olsson,96.2,30.8,0.023696944,25.51626931978889,Saved,Left Foot,Open Play
Manchester City,Aleksandar Kolarov,108.2,40.1,0.7835,11.800423721205943,Off T,Left Foot,Penalty
Manchester City,David Josué Jiménez Silva,92.0,47.0,0.025104793,28.861739379323623,Blocked,Left Foot,Open Play
Manchester City,David Josué Jiménez Silva,109.8,27.9,0.064761534,15.825612152457172,Wayward,Left Foot,Open Play
Manchester City,Gnégnéri Yaya Touré,100.9,49.9,0.040374268,21.51325173003839,Blocked,Right Foot,Open Play
Manchester City,David Josué Jiménez Silva,110.7,43.8,0.14925604,10.046392387319935,Goal,Right Foot,Open Play
Manchester City,Jesús Navas González,96.0,54.6,0.022991054,28.091991741419832,Blocked,Left Foot,Open Play
Manchester City,Wilfried Guemiand Bony,99.2,46.5,0.044421624,21.79197099851227,Blocked,Right Foot,Open Play
Manchester City,Wilfried Guemiand Bony,108.1,42.0,0.13220054,12.066896867049131,Blocked,Right Foot,Open Play
Manchester City,Gnégnéri Yaya Touré,98.8,39.7,0.0719944,21.202122535255757,Goal,Right Foot,Open Play
West Bromwich Albion,Rickie Lambert,86.7,44.5,0.021853555,33.60267846467004,Off T,Right Foot,Free Kick
Manchester City,Wilfried Guemiand Bony,101.5,34.5,0.07841335,19.300259065618782,Blocked,Left Foot,Open Play
Manchester City,Raheem Sterling,106.6,32.3,0.41158655,15.454772725601636,Saved,Right Foot,Open Play
Manchester City,Aleksandar Kolarov,113.5,28.6,0.13907936,13.122880781291887,Blocked,Left Foot,Open Play
Manchester City,Jesús Navas González,104.0,56.7,0.03557661,23.12768903284546,Blocked,Right Foot,Open Play
Manchester City,Raheem Sterling,115.2,29.1,0.10910677,11.910079764636336,Saved,Right Foot,Open Play
West Bromwich Albion,Rickie Lambert,90.2,40.1,0.033423413,29.800167784762554,Off T,Right Foot,Free Kick
Manchester City,Vincent Kompany,117.0,30.0,0.052862104,10.44030650891055,Goal,Head,Open Play
Manchester City,Aleksandar Kolarov,87.7,47.7,0.026109,33.20512008711909,Off T,Left Foot,Free Kick
Manchester City,Sergio Leonel Agüero del Castillo,103.5,41.9,0.07820632,16.60903368652132,Blocked,Right Foot,Open Play
West Bromwich Albion,Craig Dawson,114.9,40.1,0.18453373,5.100980297942734,Blocked,Head,Open Play
West Bromwich Albion,Craig Gardner,92.5,42.2,0.038931943,27.587859648765797,Off T,Right Foot,Open Play
West Bromwich Albion,Craig Gardner,89.0,52.8,0.012998339,33.53863443850987,Off T,Right Foot,Open Play
West Bromwich Albion,James Morrison,110.0,34.6,0.090908654,11.364858116140297,Saved,Head,Open Play
West Bromwich Albion,James Morrison,110.4,51.5,0.13954903,14.980320423809362,Wayward,Left Foot,Open Play
West Bromwich Albion,Chris Brunt,111.5,28.6,0.11816509,14.220056258679147,Off T,Right Foot,Open Play
West Bromwich Albion,Victor Chinedu Anichebe,94.8,29.0,0.028077235,27.49618155308115,Saved,Left Foot,Open Play
Manchester City,Samir Nasri,99.1,36.3,0.0829242,21.22498527679113,Blocked,Right Foot,Open Play
Manchester City,David Josué Jiménez Silva,108.4,36.2,0.07962755,12.206555615733697,Blocked,Left Foot,Open Play
Manchester City,Sergio Leonel Agüero del Castillo,111.1,32.8,0.105672814,11.447707194019253,Saved,Left Foot,Open Play
Manchester City,Aleksandar Kolarov,95.9,18.4,0.0097377,32.363096267199154,Saved,Left Foot,Free Kick
Crystal Palace,Connor Wickham,115.0,47.6,0.070967756,9.097252332435328,Off T,Head,Open Play
Stoke City,Glen Johnson,101.9,42.1,0.056059584,18.22141597132341,Off T,Right Foot,Open Play
Stoke City,Xherdan Shaqiri,97.9,59.0,0.012058567,29.144639301250578,Off T,Left Foot,Open Play
Stoke City,Xherdan Shaqiri,102.3,30.7,0.046681594,19.994499243541963,Blocked,Left Foot,Open Play
Stoke City,Bojan Krkíc Pérez,82.0,20.6,0.005597853,42.66567707185718,Blocked,Right Foot,Open Play
Stoke City,Bojan Krkíc Pérez,96.8,36.4,0.042257622,23.477648945326706,Saved,Right Foot,Open Play
Stoke City,Ryan Shawcross,111.5,39.7,0.0711262,8.505292469985967,Off T,Head,Open Play
Stoke City,Ibrahim Afellay,99.7,52.9,0.03416982,24.05202694161138,Off T,Right Foot,Open Play
Stoke City,Marco van Ginkel,110.2,32.8,0.07962172,12.160592090848208,Post,Right Foot,Open Play
Crystal Palace,Yannick Bolasie Yala,93.7,16.9,0.0062331874,35.00428545192717,Off T,Right Foot,Open Play
Crystal Palace,Connor Wickham,108.1,40.1,0.7835,11.900420160649796,Goal,Right Foot,Penalty
Crystal Palace,Yannick Bolasie Yala,97.1,23.9,0.024111679,27.99321346326642,Off T,Right Foot,Open Play
Stoke City,Ibrahim Afellay,96.2,31.4,0.028780026,25.30612574061861,Off T,Left Foot,Open Play
Stoke City,Xherdan Shaqiri,100.1,51.0,0.048597846,22.737853900489384,Saved,Left Foot,Open Play
Stoke City,Glenn Whelan,97.4,22.5,0.015801504,28.583386783234765,Blocked,Right Foot,Open Play
Stoke City,Marko Arnautović,89.3,30.8,0.024669113,32.04886893480018,Off T,Right Foot,Free Kick
Crystal Palace,James McArthur,113.8,43.9,0.3753046,7.324616030891996,Off T,Right Foot,Open Play
Crystal Palace,Yannick Bolasie Yala,102.9,28.7,0.08327862,20.496341136895623,Off T,Left Foot,Open Play
Stoke City,Glen Johnson,95.6,53.4,0.02306521,27.83738493465218,Blocked,Left Foot,Open Play
Stoke City,Philipp Wollscheid,104.6,44.4,0.044860028,16.016241756417145,Blocked,Left Foot,Open Play
Crystal Palace,James McArthur,112.1,44.5,0.10152501,9.09175450614457,Blocked,Left Foot,Open Play
Crystal Palace,Marouane Chamakh,93.8,41.9,0.033699803,26.268802789621002,Off T,Right Foot,Open Play
Stoke City,Marko Arnautović,104.5,28.6,0.055245496,19.240841977418764,Blocked,Right Foot,Open Play
Stoke City,Bojan Krkíc Pérez,108.2,35.3,0.44325647,12.701574705523718,Saved,Right Foot,Open Play
Stoke City,Marko Arnautović,115.2,48.2,0.075612664,9.501578816175764,Blocked,Right Foot,Open Play
Stoke City,Bojan Krkíc Pérez,108.1,40.1,0.7835,11.900420160649796,Goal,Right Foot,Penalty
Stoke City,Charlie Adam,98.8,23.4,0.023297299,26.925824035672523,Blocked,Left Foot,Open Play
Stoke City,Ryan Shawcross,113.5,44.0,0.24373353,7.632168761236874,Saved Off Target,Head,Open Play
Stoke City,Charlie Adam,90.0,44.6,0.035104163,30.350617786134105,Off T,Left Foot,Free Kick
Stoke City,Charlie Adam,95.7,29.1,0.031394195,26.632686683847723,Blocked,Left Foot,Open Play
Stoke City,Ryan Shawcross,114.9,43.4,0.15435992,6.129437168288776,Off T,Head,Open Play
Crystal Palace,Yannick Bolasie Yala,107.9,29.5,0.35557494,16.0206117236515,Saved,Left Foot,Open Play
Crystal Palace,Damien Delaney,108.1,33.6,0.08485871,13.511846653955192,Blocked,Right Foot,Open Play
Crystal Palace,Chung-Yong Lee,94.0,53.9,0.03418787,29.482367611845557,Goal,Right Foot,Open Play
Stoke City,Xherdan Shaqiri,100.7,43.2,0.060456693,19.56348639685677,Blocked,Left Foot,Open Play
Stoke City,Charlie Adam,100.0,36.1,0.06679336,20.37670238286853,Blocked,Left Foot,Open Play
Liverpool,Martin Škrtel,99.4,41.0,0.04570266,20.624257562394817,Blocked,Right Foot,Open Play
Liverpool,Christian Benteke Liolo,116.9,41.4,0.58307284,3.401470270338984,Off T,Right Foot,Open Play
Liverpool,Nathaniel Edwin Clyne,90.8,56.5,0.0064893514,33.5393798392278,Blocked,Right Foot,Open Play
Newcastle United,Chancel Mbemba Mangulu,115.4,38.7,0.17002915,4.780167361086842,Off T,Head,Open Play
Newcastle United,Georginio Wijnaldum,88.6,50.8,0.025187815,33.2054212441282,Off T,Right Foot,Free Kick
Liverpool,Jordon Ibe,99.5,21.7,0.014474561,27.479810770818638,Off T,Right Foot,Open Play
Liverpool,Roberto Firmino Barbosa de Oliveira,103.6,20.4,0.010332175,25.556212551941268,Off T,Right Foot,Open Play
Newcastle United,Georginio Wijnaldum,114.5,48.9,0.10171444,10.462313319720451,Off T,Right Foot,Open Play
Liverpool,Joe Allen,98.2,39.6,0.061427988,21.803669415949233,Off T,Right Foot,Open Play
Newcastle United,Georginio Wijnaldum,95.7,40.3,0.037497476,24.30185178129436,Blocked,Right Foot,Open Play
Newcastle United,Georginio Wijnaldum,112.6,53.1,0.07685874,15.04559736268388,Blocked,Right Foot,Open Play
Liverpool,Daniel Andre Sturridge,87.5,39.0,0.020082152,32.515380975778214,Off T,Left Foot,Open Play
Liverpool,Daniel Andre Sturridge,110.1,52.2,0.14033316,15.711460785044789,Off T,Right Foot,Open Play
Liverpool,Dejan Lovren,115.5,43.5,0.1674033,5.70087712549569,Off T,Head,Open Play
Liverpool,Dejan Lovren,108.8,36.2,0.067010865,11.827087553578018,Saved,Head,Open Play
Newcastle United,Georginio Wijnaldum,106.6,33.4,0.475783,14.937201879870278,Goal,Right Foot,Open Play
Manchester United,Juan Manuel Mata García,95.6,41.3,0.023646608,24.434606606205065,Wayward,Left Foot,Open Play
Manchester United,Wayne Mark Rooney,104.8,23.3,0.032663077,22.581629702038782,Saved,Right Foot,Open Play
Leicester City,N''Golo Kanté,98.0,27.5,0.035192795,25.30316185775999,Blocked,Right Foot,Open Play
Manchester United,Wayne Mark Rooney,97.0,36.7,0.036593255,23.235533133543548,Saved Off Target,Right Foot,Open Play
Manchester United,Bastian Schweinsteiger,110.6,31.5,0.09514493,12.673200069437874,Blocked,Right Foot,Open Play
Manchester United,Chris Smalling,111.2,36.4,0.06502883,9.507891459203769,Wayward,Head,Open Play
Leicester City,Jamie Vardy,107.8,53.0,0.14171019,17.828067758453244,Goal,Right Foot,Open Play
Manchester United,Bastian Schweinsteiger,95.2,30.7,0.021193385,26.486411610484343,Off T,Right Foot,Open Play
Leicester City,Riyad Mahrez,113.9,23.0,0.015576049,18.06128456118224,Saved,Left Foot,Open Play
Manchester United,Wayne Mark Rooney,110.4,40.3,0.0779977,9.604686356149267,Off T,Head,Open Play
Manchester United,Bastian Schweinsteiger,114.7,38.8,0.23693356,5.434151267677408,Goal,Head,Open Play
Manchester United,Bastian Schweinsteiger,110.9,38.2,0.070025995,9.276313923105443,Saved,Head,Open Play
Leicester City,José Leonardo Ulloa,108.3,37.5,0.14392132,11.964113005150029,Saved,Right Foot,Open Play
Leicester City,Marc Albrighton,95.8,23.5,0.014781401,29.289759302527568,Blocked,Right Foot,Open Play
Leicester City,José Leonardo Ulloa,99.5,48.3,0.060664363,22.116509670379727,Off T,Left Foot,Open Play
Manchester United,Juan Manuel Mata García,110.4,49.4,0.096640624,13.43577314485474,Blocked,Left Foot,Open Play
Manchester United,Memphis Depay,110.8,47.5,0.097055145,11.869709347747317,Off T,Right Foot,Open Play
Leicester City,Danny Drinkwater,91.3,39.9,0.027541611,28.700174215499114,Off T,Right Foot,Open Play
Manchester United,Matteo Darmian,97.5,50.3,0.02557665,24.74550464225775,Off T,Left Foot,Open Play
Aston Villa,Leandro Bacuna,96.4,25.5,0.023163987,27.69855591903664,Saved,Left Foot,Open Play
Norwich City,Robert Brady,101.8,49.9,0.0909907,20.718349355100663,Blocked,Left Foot,Free Kick
Aston Villa,Kieran Richardson,91.6,26.6,0.018973691,31.402547667346994,Off T,Left Foot,Open Play
Aston Villa,Jordan Ayew,108.5,41.8,0.083517976,11.640017182117901,Saved,Head,Open Play
Norwich City,Robert Brady,99.2,22.8,0.022749342,26.99036865253974,Off T,Right Foot,Open Play
Norwich City,Jonathan Howson,108.9,48.9,0.13756981,14.22743827960606,Goal,Right Foot,Open Play
Aston Villa,Kieran Richardson,96.5,22.0,0.010248805,29.60152023123137,Off T,Left Foot,Open Play
Norwich City,Graham Dorrans,108.5,46.7,0.066114254,13.309395177843358,Off T,Right Foot,Open Play
Norwich City,Nathan Redmond,96.2,22.9,0.019005386,29.306142700805918,Saved,Right Foot,Open Play
Norwich City,Jonathan Howson,99.5,40.3,0.08238072,20.50219500443794,Off T,Right Foot,Open Play
Norwich City,Sébastien Aymar Bassong Nguena,115.8,29.4,0.031909067,11.401754250991383,Off T,Head,Open Play
Norwich City,Nathan Redmond,92.0,24.9,0.017123958,31.812104614438827,Saved,Right Foot,Free Kick
Aston Villa,Adama Traoré Diarra,103.1,52.4,0.04082628,20.961154548354443,Blocked,Left Foot,Open Play
